key,0,1,2,3,4
462,召唤出宠物“鼯鼠”。<hex:02100103>能用薄膜在空中滑翔的小动物，能飞很远。,小型哺乳类动物，属于松鼠的一种。鼯鼠这个名字源自东方，当地商人出售这种动物的同时将这个名字扩散到了世界各地。鼯鼠的四肢之间有薄薄的飞膜，可用于乘风或以太流滑翔，它们的滑翔距离相当惊人，为数不少的个体能滑翔超过40星码。,没想到你还会飞呢，<hex:02100103>太厉害了库啵！<hex:02100103>　　——普库哇·皮咔,飞膜滑翔,无效化“魔物”类型的宠物对范围内我方宠物的攻击。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>5秒
463,召唤出宠物“擦擦羽衣精”。<hex:02100103>便携款羽衣精，擦擦随身，一身干净。,潜藏在希拉狄哈遗迹中的扫除使魔羽衣精的眷属。它不但能用自己旺盛的毛发把魔法创造的洗涤剂变成浓密的泡沫，还能以棉花糖般柔软的身体出入各种死角缝隙，任何脏污都别想逃过它的法眼。美丽王宫的守护者，擦擦羽衣精，你值得拥有！,哎哟 这里是怎么回事啊！<hex:02100103>好脏 好臭 好恶心！<hex:02100103>　　——迷人的地灵族女孩,大扫除！,无效化“玩偶”类型的宠物对使用特殊技点数的宠物的攻击。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>10秒
464,召唤出宠物“水道蜥蜴”。<hex:02100103>水道蜥蜴，据称是“希拉狄哈水道的守护者”。,居住在希拉狄哈水道深处的小型蜥蜴。它蓝色的舌头长而灵巧，无论是害虫还是霉菌都会被它一个不落地吞进肚子里，因此可以说它一直在维护下水道的正常运行。希拉狄哈王宫的警备队甚至还为此授勋表彰了它。,恭喜你……<hex:02100103>你做得真的很棒。<hex:02100103>　　——内雷教授,舔舔,让范围内的敌人增加“动物”类型的弱点。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>15秒
465,召唤出宠物“迷你好友”。<hex:02100103>我说……你能看到那个吧？,在遥远的过去，这颗星球的首都曾有这样一个人，他肩负着无比重任，名字却宛如玩笑。每当与好友享受日常时发现了好玩有趣的东西，他便欣然以微笑回应。这一个魔法人偶，就是以这位胡来的大人物为原型制作出来的。,有这时间还不如<hex:02100103>去做点其他的。<hex:02100103>　　——希斯拉德,献身,令范围内我方宠物的特殊技点数增加10。对拥有同效果特殊技的宠物无效。
466,召唤出宠物“迷你埃里克特翁尼亚斯”。<hex:02100103>以埃里克特翁尼亚斯为原型制作的魔法人偶。肯定能拯救大家！,以万魔殿的狱卒埃里克特翁尼亚斯为原型制作的魔法人偶。因为埃里克特翁尼亚斯的责任心而对他颇具好感的狱卒同僚们偷偷创造了这种人偶。据他们说，在凶残生物环伺的危险环境中工作时，埃里克特翁尼亚斯的身影能让他们感到安心和平静。,有你们在的话，<hex:02100103>肯定能拯救大家！<hex:02100103>——埃里克特翁尼亚斯,指示,打消范围内敌人的所有强化效果。
467,召唤出宠物“柯基犬”。<hex:02100103>毛茸茸的短腿小型犬。最喜欢到处跑啦！,这种小型犬最主要的特征就是其短得出奇的腿。据说最初培育柯基犬的目的是为了寻找一种足够矮小的牧羊犬。人们希望这种牧羊犬能在家畜们的身下灵活穿梭，不会与家畜互相影响。柯基犬的名字在北洋的古语中原本是“个子矮小的狗”的意思，一种说法认为，这可能是源自拉拉菲尔族有将柯基犬当做坐骑的传统。,突袭作战需要如<hex:02100103>土狗一般身手敏<hex:02100103>捷的一小部分精英。<hex:02100103>　　——恒辉队副耀士,坐下！,令范围内敌人的防御力降低50%。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>15秒
468,召唤出宠物“天蓝背魔鸟”。<hex:02100103>谢尔达莱群岛特产。有着鲜艳羽毛的雏鸟。,蓝背魔鸟的雏鸟，主要栖息在谢尔达莱群岛一带诸多岛屿上。在原本的计划中，蓝背魔鸟这种家禽本该成为主力出口商品，但它们惊人的繁殖速度却造成了意料之外的麻烦，最终导致了天蓝背魔鸟成了群岛贸易中低价批发的处理品。天蓝背魔鸟因为没有飞翔能力，因此格外向往能离开群岛踏上冒险之旅。,如果你感兴趣，<hex:02100103>我可以便宜一点<hex:02100103>卖给你。<hex:02100103>　　　——摩提夏,警惕！,令范围内敌人的移动速度降低50%。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>5秒
469,召唤出宠物“铃小龙”。<hex:02100103>在海底深处发现的海龙之子。特长是脖子特——长。,一种海龙的幼崽，和传说中的古龙依拉丝莫龙是近亲。它在深海遨游时不慎迷了路，走投无路时偶遇了来到此地的潜水艇，就一路跟了回来。这头好奇心旺盛的海龙幼崽时常伸长了它的脖子四处张望，不过，有了上次迷路的经验，它现在已经学会一步都不离开自己认定的父母身边了。,怎么了，迷路了吗？<hex:02100103>　　　　——利斯弗洛,龙卷风,令范围内我方宠物的攻击力增加25。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>6秒
470,召唤出宠物“自走人偶妈妈”。<hex:02100103>以自称“妈妈”的不可思议的生物为原型制作的小型自走人偶。,异国的诗人带来的小型自走人偶。以那个自称为妈妈的不可思议生物为原型制作。这个自走人偶的原型曾引导一位少女穿梭、探索、追寻于千万故事与梦境的虚实之间……但具体情况如何尚且不得而知。,……啊，<hex:02100103>这不是妈妈吗！<hex:02100103>怎么到这里来了？<hex:02100103>　　——布尔塞爸爸,妈妈的帮助,将召唤宠物的复唱时间缩短一半。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>10秒
471,召唤出宠物“凯纳槽之形”。<hex:02100103>因制作者消失在虚无界的黑暗中而停产。,高贝扎四天王之一的水之凯纳槽命令部下为自己制作了这种人偶。他的本意是想要制作出一个足以匹敌自己的强大对手，所以才要求部下以自己为原型仿制，结果却不知怎么的做了这么一个小得没眼看的东西。又及，制作了这种人偶的妖异已经被流放进虚无界的黑暗中去了。,呜……<hex:02100103>它太强大了，<hex:02100103>我……<hex:02100103>　　——凯纳槽,骨碌碌,无效化“玩偶”类型的宠物对范围内我方宠物的攻击。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>5秒
472,召唤出宠物“探明威”。<hex:02100103>兔兔族小弟，今天也找到了无数新问题。,探明威苏醒的时间比其他的同伴们更晚一些，因此成了大家的小弟。他原本认为自己的使命是踏遍各地找到对人类来说有利的情报，现在则把每天都找到一些新东西当作了自己的梦想。它会将旅行中遇到的种种新鲜事都分享给留在月球上的同伴们。,……还是不用告诉<hex:02100103>我了，我会自己找<hex:02100103>到答案的！<hex:02100103>　　　——米莉拉拉,找到啦！,当防御盾被破坏时，可令其复活。
473,召唤出宠物“私用棒槌树”。<hex:02100103>深埋于正统优雷卡大地之中的小型棒槌树。,私用棒槌树曾是蜜言妖的部下。它本该成为一颗爆炸的地雷，但这个可怜的新手藏进土里的时候把自己埋得太深，以至于错过了跃出地面爆炸的良机。因此成了队伍中唯一一个幸存的棒槌树，从军务中重获自由的它，如今正在愉快地享受新生活。,爆、爆炸了？！<hex:02100103>呃……那可真是<hex:02100103>太不走运了。<hex:02100103>　　　——荼罗娜,棒槌树地雷,对敌方探索眼造成90%的伤害。对已被破坏的探索眼无效。
474,召唤出宠物“迷你哈罗妮”。<hex:02100103>以战争神哈罗妮为原型制作的魔法人偶。不过她有点害羞呢。,以战争神哈罗妮为原型制作的魔法人偶。某个雕金匠为了追寻“让人感到敬畏的美”而彷徨于雪原时，在冷得几乎失去意识的情况下偶然闯入了神域。他在眼前震撼人心的身影所带来的冲动下制作出了该魔法人偶。看着这个人偶就仿佛能感受到女神的威风凛然和她贯彻一切的神性。,我觉得我现在<hex:02100103>威风凛凛，自信满满。<hex:02100103>　　　　——吉耶弗雷纳,战争神之剑,令使用特殊技点数的宠物的自动攻击变为范围攻击。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>12秒
475,召唤出宠物“小火车”。<hex:02100103>使用海底发现的零件制作的玩具列车。好像不用动力就能自己乱跑。,海底发现的不可思议的零部件全部组装起来之后，竟然做成了一辆还挺不错的列车玩具。这辆列车上曾经载过怎样的乘客呢，不知为何能从上头感受到一种梦幻的气息。又及，这辆玩具列车里明明没有安装任何动力部件，却能一直跟在冒险者的身边到处跑，真是件怪事啊。,为什么你变得这么强？<hex:02100103>是什么给了你动力？！<hex:02100103>　　　　　——阿尔迪斯,失控,击退范围内的敌人，并造成30攻击力的伤害。
476,召唤出宠物“迷你戈德伯特”。<hex:02100103>以戈德伯特为原型制作的魔法人偶。是一位善良的绅士。,由既是最强雕金匠又是曼德维尔金碟游乐场主人的戈德伯特亲自制作的魔法人偶。作为金碟嘉年华的纪念品赠送给冒险者，只要让迷你戈德伯特跟随在你的身边，就能发挥这件精美宝物的威力，增加你的绅士力。,哦哦哦……<hex:02100103>我感受到了<hex:02100103>绅士般的以太！<hex:02100103>　　——僵尸绅士,曼德维尔打击,对敌人的防御盾造成70%的伤害。对已被破坏的防御盾无效。
477,召唤出宠物“迷你艾多纽斯”。<hex:02100103>可以睁眼了。,在遥远的过去，曾有一个男人拥有一双比谁都更能明辨世间一切的眼睛。这项能力先是帮助男人成为了一位伟大的魔法师，后来又让他得到了观察冥界——即所有灵魂的终点的工作。这就是以那位魔法师为原型制作的魔法人偶。,观察冥界，<hex:02100103>也就是以太界的<hex:02100103>爱梅特赛尔克之位。<hex:02100103>　　——爱梅特赛尔克,真是的……,让范围内的敌人增加“玩偶”类型的弱点。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>15秒
478,召唤出宠物“海鹦”。<hex:02100103>原产自北洋，有着橙黄色的喙和脚爪的海鸟。,原产自北洋，有着橙黄色的喙和脚爪的海鸟。它会用短小的翅膀代替鱼鳍进行潜水，一次可以捕捉到大量的鱼。可自从它看到冒险者轻轻松松就干掉魔物的情景后，便打算就此抱紧冒险者的大腿过上不劳而获的生活。,是让你们这些如候鸟般<hex:02100103>漂泊的冒险者暂时歇脚<hex:02100103>的地方。<hex:02100103>　　　　　——安托瓦诺,扬羽,令使用特殊技点数的宠物追加设施特效“奥秘核石”。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>6秒
479,召唤出宠物“沧小龙”。<hex:02100103>在远洋发现的古代龙幼体，尚未长大显得十分娇小可爱。,在远洋发现的古代龙幼体，长大后会成为凶猛的海洋猎人，但现在还显得十分娇小可爱。可当它发现喜欢的猎物时就会性情大变，不由分说地张开大嘴一口咬住。如今它也在快活地追逐着猎物，伺机下手。,哈哈哈，<hex:02100103>目光变得很棒了呢。<hex:02100103>　　　　　　——哈蒙,瞄准猎物,增加自身的攻击力和防御力，且剩余体力越少，增加量越大。体力每降低5%，攻击力增加10，防御力增加5。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>10秒
480,召唤出宠物“送行提灯”。<hex:02100103>在六根山发现的小型妖怪提灯。,在六根山被发现的小型妖怪提灯。原本只是供孩子们使用的提灯，因为人们用得爱惜，时间久了，便获得了灵性，因此成了个十分黏人的付丧神。现在它的业务范围已经不止是送行了，它要跟着主人送主人一路走到天涯海角。,舌头、我的舌头……<hex:02100103>呜呜……<hex:02100103>　　　　　——厨行威,舔舔恐慌,对范围内的敌人造成120攻击力的伤害，并且令使用特殊技点数的宠物的攻击力增加20。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>6秒
