key,56,57,58,59,60,61,62,63
727,怎么会……<hex:02100103>竟然连米尤鲁尔这家伙都出现了！,这家伙是个喜欢袭击人类的凶猛野兽。<hex:02100103>有很多同胞都死在了它的手里。,要是不拦住它，村子那边就遭殃了。<hex:02100103>但只有我们几个，肯定是打不过它的……<hex:02100103>还请你帮帮忙，和我们一起打败它！,要帮助灵豹之民猎人吗？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任务的推荐等级为<hex:022003E80203>级。<hex:0249020103><hex:0248020103>,谢谢！<hex:02100103>拜托你了！,,毕竟这么危险，不勉强也是应该的。<hex:02100103>可是，叫我们就这么眼睁睁地看着它……<hex:02100103>呃呜呜呜……,
728,哦！你来的正巧……<hex:02100103>有空陪我换换心情吗？,就是那个，我最近，心情不太好。<hex:02100103>你来安慰一下我，怎么样。,办法很简单……我负责打，你负责哭！<hex:02100103>把你揍得趴在地上哭我就开心了……<hex:02100103>怎么样，这主意不错吧？！,要允许他胡来让他吃个教训吗？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任务的推荐等级为<hex:022003E80203>级。<hex:0249020103><hex:0248020103>,嘿嘿，就该是这样！<hex:02100103>你可要哭的好听点，让我好好乐一乐啊！,,哎哟，别走啊！<hex:02100103>别无视我啊！,
729,你，对，就是你，你本事不错吧？<hex:02100103>那个男人是通缉犯扎特夸……你能打赢他吗？,他是个非常凶残的强盗，<hex:02100103>要是放任不管，他肯定还会继续犯案。<hex:02100103>荒野的和平就看你了！,要打倒通缉犯吗？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任务的推荐等级为<hex:022003E80203>级。<hex:0249020103><hex:0248020103>,,你答应了！谢谢！<hex:02100103>祝你大获全胜！,,这样啊，是啊，那家伙看着就吓人……<hex:02100103>呜……可也不能让他就这么跑了……,
730,那家伙特别擅长装死，<hex:02100103>自警团的人每次抓到他，最后都被他骗过去了。<hex:02100103>这次机会难得，绝不能错过。,,,,,,,
731,这可真是稀奇啊……<hex:02100103>没想到在这种穷乡僻壤也能遇到人，我运气可真不错。<hex:02100103>能请你帮我个小忙吗？,再往前走一段，长着祖传草药里要用的原料，<hex:02100103>但现在有一群魔物在那边筑了巢，我没法过去采草药了。,也许可以找个法子，躲开它们去采草药……<hex:02100103>你对自己的身手有自信的话，<hex:02100103>我能把这件事交给你吗？,要帮助迎曦之民栽培者吗？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任务的推荐等级为<hex:022003E80203>级。<hex:0249020103><hex:0248020103>,太好了……谢谢你！<hex:02100103>你要是采到了亚斯拉尼药草，<hex:02100103>就请拿来给我吧！,,这样啊……我知道了。<hex:02100103>抱歉，突然提出这种无理要求。,
732,采到亚斯拉尼药草了吗？,,,,谢谢……你真是帮大忙了！<hex:02100103>这些草药采回去都是要储存起来的，所以还得需要一些才够。,,我明白了。<hex:02100103>我继续在这里等你。,
733,我知道这个要求很唐突。<hex:02100103>但拜托了，请你帮帮我，帮忙采些草药吧。,,,,,,,
734,采到亚斯拉尼药草了吗？,,,,谢谢……你真是帮大忙了！<hex:02100103>这下储备用的草药应该够数了，<hex:02100103>真是太好了！,,多亏了你，我已经收集到了足够的草药。<hex:02100103>我也差不多该回去了，你手头要是还有草药，<hex:02100103>也请尽快拿来给我吧。,
735,多亏了你，我已经收集到了足够的草药。<hex:02100103>我也差不多该回去了，你手头要是还有草药，<hex:02100103>也请尽快拿来给我吧。,,,,,,,
736,你应该是……狩猎者吧？<hex:02100103>你那身段就像是很能打的样子……<hex:02100103>能请你帮我赶走这些机器兵吗？,这些机器兵像是被雷劈出了问题，<hex:02100103>你走到它们附近，它们就会动手打你。,放着它们不管，天晓得会发生什么事……<hex:02100103>还请你帮帮忙，打败它们，<hex:02100103>我们能不能活命全看你了！,要帮助走投无路的再造者吗？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任务的推荐等级为<hex:022003E80203>级。<hex:0249020103><hex:0248020103>,军队办事效率太差，迟迟不来处理，真是太谢谢你了。<hex:02100103>你记得千万别勉强自己，拜托啦！,,是吗……不，真不好意思。<hex:02100103>这确实不是该随便拉个人来让人帮忙的事情。<hex:02100103>我可以向狩猎者提出正式委托，只是不知道他们什么时候才能来。,
737,抱歉，我遇上了麻烦，能请你帮帮我吗？<hex:02100103>我运货的时候，被一群魔物缠上了……<hex:02100103>再跑下去也不是个办法。,我运送的货物是能促进纳蕉成长的秘药。<hex:02100103>那些草木类的魔物或许就是盯上这些吧……,这样下去我的货物就要被它们抢走了……<hex:02100103>拜托了，能请你帮忙保护我的货物吗？,要帮助霍比格族运货人吗？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任务的推荐等级为<hex:022003E80203>级。<hex:0249020103><hex:0248020103>,谢了！<hex:02100103>小心些！它们马上就要跟上来了！,,这样啊，抱歉突然提出这种要求。<hex:02100103>唉，这我该怎么办呢……,
738,哦？这地方竟然会有旅行者。<hex:02100103>我是从图莱尤拉过来采蘑菇的，<hex:02100103>同族都不愿来帮忙。,唉，他们还真没拒绝错。<hex:02100103>没想到这地方竟然长出了这么多蘑菇魔物……,对了，我看你像是挺能打的，<hex:02100103>你愿意陪我一起采集亚克特尔灵茸吗？<hex:02100103>可以在地上捡，也可以打倒那些能动的活体蘑菇，都行。,要帮助霍比格族采集者吗？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任务的推荐等级为<hex:022003E80203>级。<hex:0249020103><hex:0248020103>,你答应了，谢谢你！<hex:02100103>你采到的亚克特尔灵茸都可以拿给我！<hex:02100103>麻烦你了！,,这样啊，那太可惜了。<hex:02100103>你要是又想采蘑菇了，记得跟我说啊。,
739,采到亚克特尔灵茸了吗？,,,,谢谢，你真是帮大忙了。<hex:02100103>可以的话，能再帮我采集一些吗？<hex:02100103>我是做药用的，数量还不太够呢。,,抱歉还要继续麻烦你做这种累人的事。<hex:02100103>拜托你了。,
740,采集亚克特尔灵茸的事怎么样了？<hex:02100103>你要是采到了愿意给我那就太好了！,,,,,,,
741,采到亚克特尔灵茸了吗？,,,,谢谢，多亏了你我才能收集到足够的蘑菇。<hex:02100103>这下不但做药的数够了，连备用的都有了。,,那我也差不多该回图莱尤拉了……<hex:02100103>你要是手头还有采到的蘑菇，也可以拿给我。,
742,那我也差不多该回图莱尤拉了……<hex:02100103>你要是手头还有采到的蘑菇，也可以拿给我。,,,,,,,
743,我本来是想收集一些太阳须毛球的毛做编织的，<hex:02100103>但你也看到了，它们的数量太多了，一个人可应付不过来，<hex:02100103>可以的话你能帮帮忙吗？,要帮助迎曦之民采集者吗？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任务的推荐等级为<hex:022003E80203>级。<hex:0249020103><hex:0248020103>,,,谢谢，这下可算是得救了！<hex:02100103>你可以捡它们掉的毛，也可以打倒了它们再割毛。<hex:02100103>哪种方法都行，拜托你了！,,这样啊，那太可惜了。<hex:02100103>说真的，你是不知道太阳须毛球的毛有多柔软多好摸……,
744,麻烦你再采一些太阳须毛球的绒毛来！<hex:02100103>你可以捡它们掉的毛，也可以打倒了它们再割毛。<hex:02100103>哪种方法都行，拜托你了！,,,,,,,
745,怎么样？<hex:02100103>采到太阳须毛球的绒毛了吗？,,,,没错没错！这绒毛可太棒了！<hex:02100103>就是这个量有些少……<hex:02100103>你要是能再收集一些来就好了！,,咦？没有了吗？<hex:02100103>拜托啦！你要是能再收集一些绒毛来就好了！,
746,谢谢！我收集到足够的绒毛了。<hex:02100103>现在差不多也该回去了。<hex:02100103>你要是还有绒毛想给我的话，我还要的。,,,,,,,
747,谢谢！我收集到足够的绒毛了。<hex:02100103>现在差不多也该回去了。<hex:02100103>你要是还有绒毛想给我的话，我还要的。,,,,好！谢谢你！<hex:02100103>多亏了你帮忙！真是太好了！,,咦？没有了吗？<hex:02100103>谢谢你帮我的忙啦！,
748,啊！<hex:020813E905FF07>小姐<hex:FF07>小哥<hex:03>！来得正好！<hex:02100103>有一群魔物要抢我钓上来的鱼！<hex:02100103>求你帮帮我吧！,要帮助崇灵之民渔夫吗？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任务的推荐等级为<hex:022003E80203>级。<hex:0249020103><hex:0248020103>,,,谢谢你！<hex:02100103>我一共有三个鱼笼！请帮我保护好它们！,,不要这么冷漠啊！求你了！<hex:02100103>我难得钓上这么大的鱼！我可不想扔了它们啊！,
749,你是不知道，这些家伙可比一般人想象的聪明多了……<hex:02100103>还知道袭击钓鱼人比自己抓鱼容易呢，<hex:02100103>所以它们才躲在那等着我呢。,,,,,,,
750,那边那个看起来很厉害的那位！<hex:02100103>求你帮帮我吧！,"我们来收集素材,<hex:02100103>结果却正好遇上了嵌齿象群……<hex:02100103>正在这束手无策呢.",开这个口我也很不好意思！<hex:02100103>但能请你帮我们挡住这些野兽，<hex:02100103>好让我找机会带受了伤的同伴逃走吗？,要帮助终流地的再造者吗？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任务的推荐等级为<hex:022003E80203>级。<hex:0249020103><hex:0248020103>,哇！真是帮大忙了！<hex:02100103>你要是打得过，也可以把它们都干掉，<hex:02100103>总之拜托你了！,,呜呜，也是！<hex:02100103>可这样下去……,
751,竟然有人会到这地方来，<hex:02100103>你是个狩猎者吧？<hex:02100103>可以的话，能请你帮我个忙吗？,我因为有运送任务才到这里来的……<hex:02100103>没想到竟然会遇到一群闯到道路范围内的鬃背兽。,这要是不管管它们，怎么想也是个大麻烦啊，对吧？<hex:02100103>所以我希望你能狩猎这些怪物……<hex:02100103>你愿意答应吗？,要帮助害怕的运送者吗？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任务的推荐等级为<hex:022003E80203>级。<hex:0249020103><hex:0248020103>,帮大忙了！<hex:02100103>那我就在这里看你表演啦！,,这样啊，你还有别的事……<hex:02100103>那我还是重新去委托别的狩猎者吧……,
752,抱歉突然找上你，能请你帮帮我吗？！<hex:02100103>有一群凶残的食肉猛兽盯上了犎牛群！,犎牛群就在离这里不远的地方……<hex:02100103>请你帮帮我！赶走那群想吃犎牛的野兽！,要帮助崇灵之民女性吗？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任务的推荐等级为<hex:022003E80203>级。<hex:0249020103><hex:0248020103>,,谢谢你！<hex:02100103>那群野兽的数量相当多，<hex:02100103>你可一定要小心！,,是……这样吗，<hex:02100103>对不起，突然提出了这种无礼的请求。<hex:02100103>但……我该怎么办啊……！,
753,虽然我自己有时也狩猎犎牛，<hex:02100103>但食肉野兽的滥杀很可能会导致犎牛绝种，<hex:02100103>我希望能阻止它们这样做。,,,,,,,
754,没想到这种地方还能遇上其他人。<hex:02100103>我是为了再造者的任务跑到这地方来出差的……<hex:02100103>没想到会跑出来一群雷电猎犬，真是头疼啊！,可我要是就这么回去了。<hex:02100103>日子就过不下去了。,我说你……<hex:02100103>你看起来像是个挺厉害的人啊，<hex:02100103>能不能……帮帮我？帮我收集到需要的材料？,要帮助英姿飒爽的再造者吗？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任务的推荐等级为<hex:022003E80203>级。<hex:0249020103><hex:0248020103>,哎？真的可以吗？<hex:02100103>你都这么说了，那我就不客气了……<hex:02100103>你要是捡到了旧市街的材料，就麻烦你拿来给我吧。,,是啊，也不能让陌生人替我承担风险。<hex:02100103>不用在意我，我能完成自己的工作。,
755,怎么样？捡到旧市街的材料没？,,,,好耶！这些看起来都能用！<hex:02100103>你可真有眼光啊！真是帮大忙了！,,真心感谢你的帮助。<hex:02100103>请不要勉强自己。,
